"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"204",21909,"HY293164","6/8/15","092XX S ABERDEEN ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2222,22,21,73,"01A",1170609,1843557,2015,"8/17/2015 15:03",41.72619843,-87.65063859,"(41.726198426, -87.650638587)"
"205",21908,"HY291065","6/7/15","016XX N CICERO AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2533,25,37,25,"01A",1144091,1910384,2015,"8/17/2015 15:03",41.9101179,-87.74610455,"(41.910117898, -87.746104545)"
"206",21907,"HY291065","6/7/15","016XX N CICERO AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2533,25,37,25,"01A",1144091,1910384,2015,"8/17/2015 15:03",41.9101179,-87.74610455,"(41.910117898, -87.746104545)"
"207",21906,"HY289763","6/6/15","037XX S WENTWORTH AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,915,9,3,34,"01A",1175565,1880034,2015,"8/17/2015 15:03",41.82618602,-87.63139377,"(41.82618602, -87.63139377)"
"208",21905,"HY289570","6/5/15","023XX S WASHTENAW AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1034,10,12,30,"01A",1158736,1888208,2015,"8/17/2015 15:03",41.84897713,-87.6929123,"(41.848977129, -87.692912303)"
"209",21904,"HY289299","6/5/15","013XX W 122ND ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,524,5,34,53,"01A",1169790,1823863,2015,"8/17/2015 15:03",41.67217274,-87.6542075,"(41.67217274, -87.654207497)"
"210",21903,"HY288244","6/4/15","013XX E 94TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,413,4,8,47,"01A",1186737,1842923,2015,"8/17/2015 15:03",41.72409248,-87.59158097,"(41.724092476, -87.591580972)"
"211",21902,"HY286550","6/3/15","015XX W CHASE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","APARTMENT",FALSE,TRUE,2423,24,49,1,"01A",1164771,1948341,2015,"8/17/2015 15:03",42.01385987,-87.66905338,"(42.013859865, -87.669053379)"
"212",10097071,"HY285524","6/2/15","064XX S ASHLAND AVE",142,"HOMICIDE","RECKLESS HOMICIDE","STREET",FALSE,FALSE,725,7,15,67,"01B",1166774,1862112,2015,"8/17/2015 15:03",41.77719855,-87.66415789,"(41.777198547, -87.664157893)"
"213",21901,"HY283451","6/2/15","001XX N KARLOV AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PORCH",FALSE,FALSE,1114,11,28,26,"01A",1149043,1900361,2015,"8/17/2015 15:03",41.88251926,-87.72817241,"(41.882519264, -87.728172413)"
"214",21899,"HY283497","6/1/15","007XX N HAMLIN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1112,11,27,23,"01A",1150923,1904681,2015,"8/17/2015 15:03",41.89433721,-87.72115579,"(41.894337212, -87.721155793)"
"215",21898,"HY282604","5/31/15","049XX W LAKE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1532,15,28,25,"01A",1143348,1901894,2015,"8/17/2015 15:03",41.8868343,-87.74904648,"(41.886834297, -87.749046475)"
"216",21897,"HY282612","5/31/15","001XX N CICERO AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1113,11,28,25,"01A",1144352,1900689,2015,"8/17/2015 15:03",41.88350882,-87.74538979,"(41.883508816, -87.745389793)"
"217",21896,"HY282127","5/31/15","000XX E 88TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,632,6,6,44,"01A",1178107,1846660,2015,"8/17/2015 15:03",41.73454699,-87.62307913,"(41.734546987, -87.62307913)"
"218",21900,"HY280584","5/30/15","068XX S RIDGELAND AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HALLWAY",FALSE,FALSE,332,3,5,43,"01A",1189048,1859899,2015,"8/17/2015 15:03",41.77062125,-87.58257344,"(41.770621253, -87.582573441)"
"219",21893,"HY280615","5/30/15","009XX W OAKDALE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1933,19,44,6,"01A",1169448,1919781,2015,"8/17/2015 15:03",41.93538959,-87.65267912,"(41.935389593, -87.652679121)"
"220",21895,"HY280528","5/30/15","021XX S FAIRFIELD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1023,10,28,30,"01A",1158364,1889551,2015,"8/17/2015 15:03",41.85267007,-87.6942409,"(41.852670072, -87.6942409)"
"221",21894,"HY280557","5/30/15","009XX W 18TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","TAVERN",TRUE,FALSE,1235,12,25,31,"01A",1170104,1891594,2015,"8/17/2015 15:03",41.85802838,-87.65109203,"(41.85802838, -87.651092033)"
"222",21892,"HY279192","5/29/15","048XX N KENMORE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2024,20,46,3,"01A",1168381,1932320,2015,"8/17/2015 15:03",41.96982028,-87.65623631,"(41.969820278, -87.656236308)"
"223",21891,"HY278426","5/28/15","036XX W 55TH PL",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,FALSE,822,8,23,62,"01A",1152947,1867552,2015,"8/17/2015 15:03",41.7924108,-87.71470444,"(41.792410804, -87.71470444)"
"224",21890,"HY278426","5/28/15","036XX W 55TH PL",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,FALSE,822,8,23,62,"01A",1152947,1867552,2015,"8/17/2015 15:03",41.7924108,-87.71470444,"(41.792410804, -87.71470444)"
"225",21888,"HY274690","5/25/15","049XX W ERIE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1532,15,37,25,"01A",1143218,1903861,2015,"8/17/2015 15:03",41.89223441,-87.74947473,"(41.892234406, -87.749474726)"
"226",21887,"HY274555","5/25/15","000XX E 36TH PL",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,213,2,3,35,"01A",1177520,1880982,2015,"8/17/2015 15:03",41.82874335,-87.62419264,"(41.828743353, -87.624192644)"
"227",21886,"HY274367","5/25/15","041XX N HAMLIN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1723,17,39,16,"01A",1150314,1927422,2015,"8/17/2015 15:03",41.95675242,-87.7227978,"(41.95675242, -87.722797798)"
"228",21885,"HY273621","5/24/15","044XX S COTTAGE GROVE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",TRUE,FALSE,221,2,4,39,"01A",1182342,1875656,2015,"8/17/2015 15:03",41.81401783,-87.60666652,"(41.814017834, -87.60666652)"
"229",21883,"HY273328","5/24/15","032XX W MAYPOLE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1123,11,28,27,"01A",1154669,1900797,2015,"8/17/2015 15:03",41.88360497,-87.70750184,"(41.88360497, -87.707501835)"
"230",21884,"HY273377","5/24/15","033XX W DIVISION ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1422,14,26,23,"01A",1153977,1907787,2015,"8/17/2015 15:03",41.90280003,-87.70985641,"(41.902800026, -87.709856412)"
"231",21882,"HY272716","5/24/15","061XX S HONORE ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,714,7,15,67,"01A",1165072,1863943,2015,"8/17/2015 15:03",41.78225922,-87.67034566,"(41.782259223, -87.670345664)"
"232",21881,"HY272708","5/24/15","079XX S EAST END AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,414,4,8,46,"01A",1189028,1852668,2015,"8/17/2015 15:03",41.75077924,-87.58287799,"(41.750779238, -87.582877986)"
"233",21880,"HY272649","5/24/15","047XX N TROY ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1713,17,33,14,"01A",1154525,1931276,2015,"8/17/2015 15:03",41.96724467,-87.70721338,"(41.967244668, -87.707213378)"
"234",21889,"HY242453","5/23/15","037XX S VINCENNES AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,212,2,4,36,"01A",1180865,1880147,2015,"8/17/2015 15:03",41.82637563,-87.61194592,"(41.826375628, -87.611945922)"
"235",21879,"HY271945","5/23/15","000XX N LARAMIE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","PARKING LOT",FALSE,FALSE,1533,15,28,25,"01A",1141718,1899725,2015,"8/17/2015 15:03",41.88091259,-87.75508602,"(41.880912591, -87.75508602)"
"236",21878,"HY271518","5/23/15","010XX W 14TH PL",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1232,12,25,28,"01A",1169791,1893234,2015,"8/17/2015 15:03",41.86253549,-87.65219317,"(41.862535492, -87.652193172)"
"237",21876,"HY271504","5/23/15","017XX W PIERCE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1433,14,1,24,"01A",1164469,1910424,2015,"8/17/2015 15:03",41.90982042,-87.67124264,"(41.909820423, -87.67124264)"
"238",21877,"HY270036","5/22/15","013XX W 31ST ST",110,"HOMICIDE","FIRST DEGREE MURDER","ALLEY",TRUE,FALSE,913,9,11,60,"01A",1167829,1884227,2015,"8/17/2015 15:03",41.83786196,-87.65965478,"(41.837861963, -87.659654778)"
"239",21875,"HY269141","5/21/15","084XX S COMMERCIAL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,424,4,7,46,"01A",1197600,1849783,2015,"8/17/2015 15:03",41.74265312,-87.55156276,"(41.742653123, -87.551562764)"
"240",21868,"HY268571","5/20/15","048XX S KARLOV AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,815,8,14,57,"01A",1149843,1872298,2015,"8/17/2015 15:03",41.80549527,-87.72596353,"(41.80549527, -87.725963532)"
"241",21874,"HY267522","5/20/15","039XX W SCHOOL ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,FALSE,1732,17,30,21,"01A",1149693,1921655,2015,"8/17/2015 15:03",41.94093944,-87.72523121,"(41.940939441, -87.725231207)"
"242",21867,"HY267833","5/20/15","022XX W 63RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,825,8,15,66,"01A",1162394,1862818,2015,"8/17/2015 15:03",41.77922831,-87.68019532,"(41.779228314, -87.680195316)"
"243",21866,"HY265180","5/18/15","031XX W 85TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","DRIVEWAY",FALSE,FALSE,835,8,18,70,"01A",1156940,1848070,2015,"8/17/2015 15:03",41.73886944,-87.70058807,"(41.738869436, -87.700588072)"
"244",21863,"HY262032","5/16/15","013XX W HASTINGS ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1233,12,2,28,"01A",1167603,1893850,2015,"8/17/2015 15:03",41.8642732,-87.66020728,"(41.864273203, -87.660207278)"
"245",21862,"HY260356","5/14/15","064XX S DAMEN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,726,7,15,67,"01A",1164136,1861909,2015,"8/17/2015 15:03",41.77669741,-87.6738345,"(41.776697412, -87.6738345)"
"246",21861,"HY259141","5/13/15","002XX W 107TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,513,5,34,49,"01A",1176567,1833986,2015,"8/17/2015 15:03",41.69980254,-87.62910077,"(41.699802541, -87.629100771)"
"247",21860,"HY259141","5/13/15","002XX W 107TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,513,5,34,49,"01A",1176567,1833986,2015,"8/17/2015 15:03",41.69980254,-87.62910077,"(41.699802541, -87.629100771)"
"248",22118,"HX354510","5/11/15","049XX W 46TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,814,8,23,56,"01A",NA,NA,2015,"9/30/2015 15:35",NA,NA,""
"249",21858,"HY254429","5/10/15","052XX W THOMAS ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",TRUE,TRUE,1524,15,37,25,"01A",1141268,1906827,2015,"9/24/2015 19:47",41.90040965,-87.75656312,"(41.90040965, -87.756563117)"
"250",21857,"HY213507","5/10/15","047XX N BROADWAY",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1913,19,48,3,"01A",1167563,1931722,2015,"8/17/2015 15:03",41.96819705,-87.6592614,"(41.968197047, -87.659261403)"
"251",21855,"HY254085","5/10/15","074XX S COTTAGE GROVE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,323,3,6,69,"01A",1182851,1855760,2015,"8/17/2015 15:03",41.75940962,-87.60541735,"(41.759409623, -87.605417347)"
"252",21854,"HY253376","5/9/15","072XX S GREEN ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,733,7,17,68,"01A",1171889,1856864,2015,"8/17/2015 15:03",41.76268665,-87.64556025,"(41.76268665, -87.645560247)"
"253",21853,"HY251159","5/7/15","070XX S SANGAMON ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,733,7,17,68,"01A",1171191,1858131,2015,"8/17/2015 15:03",41.76617874,-87.64808153,"(41.766178742, -87.648081529)"
"254",21856,"HY250608","5/7/15","083XX S BRANDON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,424,4,10,46,"01A",1198937,1850030,2015,"8/17/2015 15:03",41.74329747,-87.54665581,"(41.743297474, -87.546655814)"
"255",21852,"HY248286","5/5/15","062XX N BELL AVE",110,"HOMICIDE","FIRST DEGREE MURDER","APARTMENT",TRUE,TRUE,2413,24,50,2,"01A",1160181,1941554,2015,"8/17/2015 15:03",41.99533263,-87.68613136,"(41.995332628, -87.686131356)"
"256",21849,"HY244929","5/3/15","031XX W 64TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,823,8,15,66,"01A",1156356,1862019,2015,"8/17/2015 15:03",41.77715946,-87.70235291,"(41.777159455, -87.702352906)"
"257",21845,"HY243592","5/1/15","079XX S ABERDEEN ST",110,"HOMICIDE","FIRST DEGREE MURDER","YARD",FALSE,FALSE,612,6,17,71,"01A",1170363,1852094,2015,"8/17/2015 15:03",41.74963049,-87.65129187,"(41.749630493, -87.651291874)"
"258",21844,"HY243252","5/1/15","013XX E 75TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,411,4,5,43,"01A",1186309,1855533,2015,"8/17/2015 15:03",41.75870572,-87.5927512,"(41.758705721, -87.592751196)"
"259",21848,"HY243229","5/1/15","042XX W GRENSHAW ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1132,11,24,29,"01A",1148274,1894699,2015,"8/17/2015 15:03",41.86699692,-87.73114209,"(41.866996922, -87.73114209)"
"260",21846,"HY243229","5/1/15","042XX W GRENSHAW ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1132,11,24,29,"01A",1148274,1894699,2015,"8/17/2015 15:03",41.86699692,-87.73114209,"(41.866996922, -87.73114209)"
"261",21843,"HY242429","5/1/15","080XX S PRINCETON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,TRUE,623,6,17,44,"01A",1175682,1851641,2015,"8/17/2015 15:03",41.74827005,-87.63181445,"(41.748270051, -87.631814453)"
"262",21842,"HY241278","4/30/15","048XX N LAKE SHORE DR NB",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2024,20,48,3,"01A",1170545,1932813,2015,"8/17/2015 15:03",41.97112588,-87.64826478,"(41.971125877, -87.648264775)"
"263",21839,"HY240475","4/29/15","048XX S WINCHESTER AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,931,9,20,61,"01A",1164172,1872502,2015,"8/17/2015 15:03",41.80576518,-87.67340443,"(41.805765182, -87.673404434)"
"264",21840,"HY240344","4/29/15","012XX W WASHBURNE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","CHA PARKING LOT",TRUE,FALSE,1233,12,2,28,"01A",1168296,1894531,2015,"8/31/2015 15:38",41.86612698,-87.65764363,"(41.866126984, -87.657643628)"
"265",21836,"HY239281","4/28/15","132XX S FORRESTVILLE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,533,5,9,54,"01A",1182321,1817693,2015,"8/17/2015 15:03",41.65496118,-87.60853403,"(41.65496118, -87.608534028)"
"266",10047709,"HY237154","4/26/15","087XX S LAFAYETTE AVE",142,"HOMICIDE","RECKLESS HOMICIDE","STREET",FALSE,FALSE,634,6,21,44,"01B",1177462,1847094,2015,"8/17/2015 15:03",41.73575252,-87.62542903,"(41.735752519, -87.625429032)"
"267",21835,"HY236576","4/26/15","035XX W FLOURNOY ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1133,11,24,27,"01A",1152944,1896804,2015,"8/17/2015 15:03",41.8726821,-87.71394203,"(41.872682099, -87.713942029)"
"268",21833,"HY234991","4/25/15","034XX S HAMILTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","YARD",FALSE,FALSE,912,9,11,59,"01A",1162583,1881752,2015,"8/17/2015 15:03",41.83118159,-87.67897394,"(41.831181589, -87.678973942)"
"269",21832,"HY234893","4/24/15","093XX S LA SALLE ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",FALSE,FALSE,634,6,21,49,"01A",1176922,1843044,2015,"8/17/2015 15:03",41.72465097,-87.62752905,"(41.724650968, -87.627529047)"
"270",21831,"HY233901","4/24/15","070XX S TALMAN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,831,8,18,66,"01A",1159921,1857938,2015,"8/17/2015 15:03",41.76588808,-87.68939559,"(41.765888079, -87.689395594)"
"271",21830,"HY233228","4/23/15","014XX E 73RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,324,3,5,43,"01A",1187233,1856882,2015,"8/17/2015 15:03",41.76238562,-87.58932209,"(41.762385622, -87.589322086)"
"272",21828,"HY231077","4/21/15","072XX S BENNETT AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",TRUE,TRUE,324,3,5,43,"01A",1189960,1857371,2015,"8/17/2015 15:03",41.76366232,-87.57931169,"(41.76366232, -87.579311694)"
"273",21829,"HY230461","4/21/15","034XX W OGDEN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","LIQUOR STORE",FALSE,FALSE,1024,10,24,29,"01A",1153548,1890574,2015,"8/17/2015 15:03",41.8555743,-87.71189003,"(41.855574302, -87.71189003)"
"274",21827,"HY229969","4/21/15","000XX W 43RD ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,215,2,3,38,"01A",1176915,1876510,2015,"8/17/2015 15:03",41.81648549,-87.6265473,"(41.816485491, -87.6265473)"
"275",21825,"HY229848","4/20/15","102XX S MAY ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2232,22,34,73,"01A",1170459,1836977,2015,"8/17/2015 15:03",41.70814519,-87.65137897,"(41.708145189, -87.651378966)"
"276",21826,"HY229305","4/20/15","060XX S DR MARTIN LUTHER KING JR DR",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,313,3,20,42,"01A",1179958,1864968,2015,"8/17/2015 15:03",41.784744,-87.61573844,"(41.784744, -87.615738439)"
"277",21824,"HY227705","4/19/15","027XX N LAVERGNE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2521,25,31,19,"01A",1142577,1917911,2015,"8/17/2015 15:03",41.93080108,-87.75147883,"(41.930801083, -87.751478832)"
"278",21823,"HY227705","4/19/15","027XX N LAVERGNE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,2521,25,31,19,"01A",1142577,1917911,2015,"8/17/2015 15:03",41.93080108,-87.75147883,"(41.930801083, -87.751478832)"
"279",21822,"HY227673","4/19/15","023XX S WASHTENAW AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,1034,10,12,30,"01A",1158738,1888161,2015,"8/17/2015 15:03",41.84884812,-87.69290625,"(41.848848115, -87.692906249)"
"280",21821,"HY226327","4/18/15","026XX W CHICAGO AVE",110,"HOMICIDE","FIRST DEGREE MURDER","RESTAURANT",TRUE,FALSE,1211,12,26,24,"01A",1158615,1905227,2015,"8/17/2015 15:03",41.89568141,-87.69289035,"(41.895681406, -87.692890346)"
"281",21820,"HY226249","4/18/15","010XX N SPRINGFIELD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1112,11,27,23,"01A",1150193,1906754,2015,"8/17/2015 15:03",41.90004,-87.72378279,"(41.900039997, -87.72378279)"
"282",21819,"HY222476","4/15/15","045XX N BROADWAY",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,1913,19,46,3,"01A",1168276,1930258,2015,"8/17/2015 15:03",41.96416436,-87.65668227,"(41.96416436, -87.656682274)"
"283",21815,"HY218517","4/11/15","004XX E 72ND ST",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,323,3,6,69,"01A",1180300,1857373,2015,"8/17/2015 15:03",41.76389472,-87.61471722,"(41.76389472, -87.61471722)"
"284",21814,"HY217489","4/10/15","113XX S GREEN ST",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,2234,22,34,75,"01A",1172679,1829705,2015,"8/17/2015 15:03",41.68814117,-87.64346252,"(41.68814117, -87.643462515)"
"285",21813,"HY214581","4/8/15","066XX W BELDEN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,2512,25,36,18,"01A",1131571,1914340,2015,"8/17/2015 15:03",41.92119966,-87.79200711,"(41.921199662, -87.792007111)"
"286",21812,"HY214352","4/8/15","025XX E 84TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,423,4,7,46,"01A",1194440,1849766,2015,"8/17/2015 15:03",41.74268467,-87.56314138,"(41.742684668, -87.563141378)"
"287",21811,"HY214108","4/8/15","027XX W BLOOMINGDALE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1421,14,1,22,"01A",1157980,1911871,2015,"9/17/2015 11:34",41.91392608,-87.69504099,"(41.91392608, -87.695040991)"
"288",21810,"HY210359","4/4/15","078XX S SEELEY AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,611,6,18,71,"01A",1164056,1852703,2015,"8/17/2015 15:03",41.75143655,-87.67438632,"(41.751436547, -87.674386315)"
"289",21809,"HY210099","4/4/15","065XX S MARSHFIELD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,725,7,15,67,"01A",1166451,1861318,2015,"8/17/2015 15:03",41.7750266,-87.66536462,"(41.7750266, -87.665364618)"
"290",21808,"HY209027","4/3/15","070XX S NORMAL BLVD",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,732,7,6,68,"01A",1174163,1858322,2015,"8/17/2015 15:03",41.76663738,-87.63718246,"(41.766637378, -87.637182455)"
"291",21807,"HY208837","4/3/15","058XX S DR MARTIN LUTHER KING JR DR",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,232,2,20,40,"01A",1179923,1866304,2015,"8/17/2015 15:03",41.78841091,-87.61582589,"(41.788410913, -87.615825885)"
"292",21817,"HY201343","4/3/15","088XX S COTTAGE GROVE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,632,6,8,44,"01A",1183114,1846319,2015,"8/17/2015 15:03",41.73349639,-87.60474645,"(41.733496394, -87.604746446)"
"293",21806,"HY208263","4/2/15","001XX E 69TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,322,3,20,69,"01A",1178585,1859304,2015,"8/17/2015 15:03",41.76923274,-87.62094442,"(41.769232737, -87.620944418)"
"294",21805,"HY207153","4/2/15","021XX W 71ST PL",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,735,7,17,67,"01A",1163433,1857227,2015,"8/17/2015 15:03",41.76386412,-87.67654275,"(41.763864124, -87.676542751)"
"295",21804,"HY207131","4/2/15","068XX S JEFFERY BLVD",110,"HOMICIDE","FIRST DEGREE MURDER","APARTMENT",TRUE,TRUE,332,3,5,43,"01A",1190721,1860087,2015,"8/17/2015 15:03",41.7710969,-87.57643491,"(41.771096902, -87.576434913)"
"296",21803,"HY206710","4/1/15","030XX W 71ST ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,831,8,18,66,"01A",1157490,1857396,2015,"8/17/2015 15:03",41.76445035,-87.69832078,"(41.764450345, -87.698320777)"
"297",21802,"HY204877","3/31/15","028XX N MAPLEWOOD AVE",110,"HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,1411,14,1,21,"01A",1158869,1918728,2015,"8/17/2015 15:03",41.93272399,-87.69158643,"(41.932723985, -87.691586431)"
"298",21801,"HY204746","3/31/15","012XX W 56TH ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,713,7,16,67,"01A",1168810,1867639,2015,"8/17/2015 15:03",41.79232158,-87.65653445,"(41.792321579, -87.656534454)"
"299",21800,"HY203776","3/30/15","057XX S MORGAN ST",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,712,7,16,68,"01A",1170622,1866859,2015,"8/17/2015 15:03",41.79014183,-87.64991287,"(41.790141834, -87.649912869)"
"300",21799,"HY202270","3/29/15","122XX S RACINE AVE",110,"HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,524,5,34,53,"01A",1170547,1823630,2015,"8/17/2015 15:03",41.67151694,-87.65144361,"(41.671516943, -87.651443612)"
"301",21798,"HY201146","3/28/15","022XX S MICHIGAN AVE",110,"HOMICIDE","FIRST DEGREE MURDER","TAVERN",FALSE,FALSE,132,1,2,33,"01A",1177561,1889490,2015,"8/17/2015 15:03",41.85208901,-87.62378435,"(41.852089006, -87.623784345)"
"302",21797,"HY199846","3/27/15","084XX S STONY ISLAND AVE",110,"HOMICIDE","FIRST DEGREE MURDER","AUTO",FALSE,FALSE,412,4,8,45,"01A",1188276,1849160,2015,"8/17/2015 15:03",41.74117092,-87.58574532,"(41.741170915, -87.585745319)"
"303",21796,"HY199452","3/26/15","052XX W QUINCY ST",110,"HOMICIDE","FIRST DEGREE MURDER","PORCH",FALSE,FALSE,1522,15,29,25,"01A",1141486,1898500,2015,"8/17/2015 15:03",41.87755532,-87.75596818,"(41.877555323, -87.755968179)"
"304",21795,"HY198255","3/25/15","052XX W FULLERTON AVE",110,"HOMICIDE","FIRST DEGREE MURDER","RESTAURANT",TRUE,FALSE,2515,25,37,19,"01A",1141240,1915461,2015,"8/17/2015 15:03",41.92410282,-87.75645266,"(41.924102822, -87.756452662)"
